season_year,game_date,game_start_utc,player_name,team,opponent_team,travel_status,result,minutes_played,fgm,fga,fg_pct,ftm,fta,ft_pct,oreb,dreb,ast,tov,stl,blk,pf,pts,plus_minus,nba_fantasy_pts,seconds_played,post_type,post_count,total_comments,total_score
2025-26,2026-02-05,2026-02-06 00:00:00.000000 UTC,Cade Cunningham,DET,WAS,home,L,37.5,10,21,0.476,10,13,0.769,2,6,8,4,0,1,2,30,-16,50.6,2250,Highlight,1,2,8
2025-26,2026-02-05,2026-02-06 00:00:00.000000 UTC,Cade Cunningham,DET,WAS,home,L,37.5,10,21,0.476,10,13,0.769,2,6,8,4,0,1,2,30,-16,50.6,2250,Other,1,267,210
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Neemias Queta,BOS,NYK,home,L,22.783333333333335,2,4,0.5,0,0,0.0,3,2,1,3,0,0,5,4,0,8.5,1367,Highlight,1,2,41
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Payton Pritchard,BOS,NYK,home,L,30.516666666666666,2,9,0.222,1,1,1.0,2,0,7,1,2,0,0,6,-27,23.9,1831,Other,1,71,149
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Derrick White,BOS,NYK,home,L,34.2,7,14,0.5,2,2,1.0,0,1,4,0,0,0,0,19,-9,26.2,2052,Highlight,1,2,14
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Baylor Scheierman,BOS,NYK,home,L,29.183333333333334,3,8,0.375,2,2,1.0,2,11,5,1,0,0,1,10,1,32.1,1751,Highlight,2,5,30
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Jaylen Brown,BOS,NYK,home,L,33.133333333333333,11,25,0.44,4,4,1.0,0,2,4,2,1,1,3,26,-14,38.4,1988,Highlight,2,81,1074
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Johnny Furphy,IND,TOR,away,L,15.438333333333333,2,3,0.667,0,0,0.0,0,2,3,1,0,0,3,4,-3,9.9,926,Highlight,1,3,32
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Johnny Furphy,IND,TOR,away,L,15.438333333333333,2,3,0.667,0,0,0.0,0,2,3,1,0,0,3,4,-3,9.9,926,Other,1,87,530
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Brook Lopez,LAC,MIN,away,W,26.4,2,5,0.4,0,0,0.0,0,2,2,1,0,2,1,5,18,15.4,1584,Highlight,3,65,1146
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Kobe Sanders,LAC,MIN,away,W,23.5,3,5,0.6,2,3,0.667,0,4,2,1,0,0,1,10,7,16.8,1410,Other,1,22,143
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Kris Dunn,LAC,MIN,away,W,28.4,3,6,0.5,2,2,1.0,0,5,6,1,1,0,2,9,29,26.0,1704,Highlight,1,64,173
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Kawhi Leonard,LAC,MIN,away,W,33.533333333333331,14,30,0.467,8,10,0.8,2,6,2,2,4,0,0,41,20,63.6,2012,Highlight,10,164,718
2025-26,2026-02-08,2026-02-08 19:00:00.000000 UTC,Bam Adebayo,MIA,WAS,away,W,28.116666666666667,9,15,0.6,2,2,1.0,1,7,3,2,5,0,1,22,41,49.1,1687,Highlight,3,94,5282
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Jaden McDaniels,MIN,LAC,home,L,28.233333333333334,1,4,0.25,0,0,0.0,0,2,0,2,1,0,2,2,-12,5.4,1694,Highlight,1,43,193
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Jaden McDaniels,MIN,LAC,home,L,28.233333333333334,1,4,0.25,0,0,0.0,0,2,0,2,1,0,2,2,-12,5.4,1694,Other,1,71,141
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Rudy Gobert,MIN,LAC,home,L,29.816666666666666,5,7,0.714,0,1,0.0,3,4,2,5,0,1,0,10,-16,19.4,1789,Highlight,3,26,244
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Julius Randle,MIN,LAC,home,L,33.43333333333333,6,14,0.429,4,6,0.667,2,6,2,1,0,0,3,17,-14,28.6,2006,Highlight,2,80,260
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Anthony Edwards,MIN,LAC,home,L,34.866666666666667,7,18,0.389,8,10,0.8,0,4,2,5,2,0,1,23,-23,31.8,2092,Other,1,22,50
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Anthony Edwards,MIN,LAC,home,L,34.866666666666667,7,18,0.389,8,10,0.8,0,4,2,5,2,0,1,23,-23,31.8,2092,Highlight,6,177,982
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Landry Shamet,NYK,BOS,away,W,27.8,1,5,0.2,0,0,0.0,1,3,3,0,1,0,2,3,-1,15.3,1668,Highlight,1,2,41
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Mitchell Robinson,NYK,BOS,away,W,15.966666666666667,1,2,0.5,3,8,0.375,2,7,2,0,0,0,1,5,15,18.8,958,Highlight,1,15,103
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Mikal Bridges,NYK,BOS,away,W,30.4,5,10,0.5,3,3,1.0,1,3,1,0,0,1,0,14,2,23.3,1824,Highlight,1,2,41
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Karl-Anthony Towns,NYK,BOS,away,W,29.4,3,9,0.333,5,6,0.833,0,10,1,3,1,0,3,11,10,24.5,1764,Highlight,2,16,51
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Jose Alvarado,NYK,BOS,away,W,25.066666666666666,5,12,0.417,0,0,0.0,0,2,2,1,2,1,2,12,13,25.4,1504,Other,1,26,186
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Jose Alvarado,NYK,BOS,away,W,25.066666666666666,5,12,0.417,0,0,0.0,0,2,2,1,2,1,2,12,13,25.4,1504,Highlight,4,99,1257
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Jalen Brunson,NYK,BOS,away,W,33.216666666666669,12,21,0.571,3,3,1.0,1,2,8,3,0,0,1,31,20,43.6,1993,Other,1,90,336
2025-26,2026-02-08,2026-02-08 17:30:00.000000 UTC,Jalen Brunson,NYK,BOS,away,W,33.216666666666669,12,21,0.571,3,3,1.0,1,2,8,3,0,0,1,31,20,43.6,1993,Highlight,3,34,276
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Brandon Ingram,TOR,IND,home,W,26.033333333333335,5,12,0.417,3,4,0.75,1,4,3,2,0,1,2,13,15,24.5,1562,Other,2,73,903
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Trayce Jackson-Davis,TOR,IND,home,W,15.516666666666667,2,4,0.5,6,10,0.6,8,2,1,0,1,1,0,10,-3,29.5,931,Other,1,17,71
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Scottie Barnes,TOR,IND,home,W,33.025,12,20,0.6,1,1,1.0,2,12,6,1,2,4,3,25,22,67.8,1982,Highlight,4,171,7076
2025-26,2026-02-08,2026-02-08 20:00:00.000000 UTC,Scottie Barnes,TOR,IND,home,W,33.025,12,20,0.6,1,1,1.0,2,12,6,1,2,4,3,25,22,67.8,1982,Other,2,62,1110
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Jalen Green,PHX,ATL,away,L,4.2333333333333334,1,3,0.333,2,2,1.0,0,1,1,1,0,0,0,4,4,5.7,254,Highlight,1,36,71
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Jalen Green,PHX,ATL,away,L,4.2333333333333334,1,3,0.333,2,2,1.0,0,1,1,1,0,0,0,4,4,5.7,254,Other,1,51,135
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Devin Booker,PHX,ATL,away,L,28.41,12,21,0.571,2,2,1.0,0,4,3,2,1,0,1,31,5,41.3,1705,Other,1,126,399
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Devin Booker,PHX,ATL,away,L,28.41,12,21,0.571,2,2,1.0,0,4,3,2,1,0,1,31,5,41.3,1705,Highlight,1,47,410
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Amari Williams,BOS,BKN,away,W,5.0783333333333331,1,1,1.0,1,1,1.0,0,0,1,0,0,1,0,3,7,7.5,305,Highlight,1,34,305
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Payton Pritchard,BOS,BKN,away,W,40.293333333333337,13,24,0.542,0,0,0.0,1,3,4,1,0,0,3,32,-3,41.8,2418,Highlight,2,19,85
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Jaylen Brown,BOS,BKN,away,W,45.633333333333333,9,27,0.333,5,10,0.5,1,9,12,2,1,0,2,27,11,58.0,2738,Highlight,3,77,283
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Jaylen Brown,BOS,BKN,away,W,45.633333333333333,9,27,0.333,5,10,0.5,1,9,12,2,1,0,2,27,11,58.0,2738,Post Game Thread,1,78,207
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Jaylen Brown,BOS,BKN,away,W,45.633333333333333,9,27,0.333,5,10,0.5,1,9,12,2,1,0,2,27,11,58.0,2738,Other,1,22,86
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Cam Thomas,BKN,BOS,home,L,19.001666666666665,2,8,0.25,3,4,0.75,1,1,4,3,0,0,1,7,-1,12.4,1140,Other,1,190,2470
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Cam Thomas,BKN,BOS,home,L,19.001666666666665,2,8,0.25,3,4,0.75,1,1,4,3,0,0,1,7,-1,12.4,1140,Highlight,1,35,74
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Noah Clowney,BKN,BOS,home,L,42.798333333333332,5,14,0.357,2,2,1.0,3,6,1,3,0,1,4,15,-4,27.3,2568,Highlight,1,12,58
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Nic Claxton,BKN,BOS,home,L,38.748333333333335,8,13,0.615,2,2,1.0,4,5,4,0,0,2,4,18,-1,40.8,2325,Highlight,1,20,169
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Russell Westbrook,SAC,CLE,away,L,26.593333333333334,3,12,0.25,2,2,1.0,1,4,3,0,0,0,2,11,-18,21.5,1596,Highlight,1,147,888
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Kyle Kuzma,MIL,DEN,home,L,35.06666666666667,4,10,0.4,2,6,0.333,1,9,6,1,0,0,0,11,5,31.0,2104,Highlight,1,82,109
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Kyle Kuzma,MIL,DEN,home,L,35.06666666666667,4,10,0.4,2,6,0.333,1,9,6,1,0,0,0,11,5,31.0,2104,Other,1,20,42
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Ryan Rollins,MIL,DEN,home,L,35.198333333333331,8,20,0.4,1,1,1.0,2,2,1,1,3,0,1,21,0,35.3,2112,Other,2,34,70
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Giannis Antetokounmpo,MIL,DEN,home,L,32.163333333333334,4,8,0.5,14,16,0.875,1,12,7,4,0,0,1,22,6,44.1,1930,Other,4,304,2050
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Alperen Sengun,HOU,DET,away,W,30.38,6,11,0.545,7,10,0.7,1,0,5,5,2,0,2,19,2,28.7,1823,Highlight,1,18,84
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Amen Thompson,HOU,DET,away,W,39.6,5,11,0.455,5,5,1.0,2,7,7,1,2,1,0,15,11,44.3,2376,Highlight,1,12,86
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Amen Thompson,HOU,DET,away,W,39.6,5,11,0.455,5,5,1.0,2,7,7,1,2,1,0,15,11,44.3,2376,Other,1,75,0
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Kevin Durant,HOU,DET,away,W,40.675,11,19,0.579,5,6,0.833,0,7,3,0,1,1,4,32,18,50.9,2441,Post Game Thread,1,62,109
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Kevin Durant,HOU,DET,away,W,40.675,11,19,0.579,5,6,0.833,0,7,3,0,1,1,4,32,18,50.9,2441,Highlight,2,16,178
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Kevin Durant,HOU,DET,away,W,40.675,11,19,0.579,5,6,0.833,0,7,3,0,1,1,4,32,18,50.9,2441,Other,4,810,6874
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Isaiah Stewart,DET,HOU,home,L,25.45,7,9,0.778,2,2,1.0,1,3,2,0,0,0,4,16,4,23.8,1527,Highlight,2,35,453
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Cade Cunningham,DET,HOU,home,L,37.866666666666667,5,13,0.385,2,3,0.667,0,1,8,6,2,1,5,12,-10,28.2,2272,Other,2,66,146
2025-26,2026-01-23,2026-01-24 00:00:00.000000 UTC,Ausar Thompson,DET,HOU,home,L,23.59,5,8,0.625,2,2,1.0,4,4,3,2,2,0,5,12,-14,30.1,1415,Highlight,1,12,86
2025-26,2026-01-23,2026-01-24 01:00:00.000000 UTC,Shai Gilgeous-Alexander,OKC,IND,home,L,34.7,17,28,0.607,12,12,1.0,1,3,4,1,1,1,2,47,4,62.8,2082,Other,1,301,243
2025-26,2026-01-23,2026-01-24 01:00:00.000000 UTC,Saddiq Bey,NOP,MEM,away,W,31.733333333333334,13,20,0.65,4,4,1.0,3,1,4,0,1,0,2,36,5,49.8,1904,Other,1,16,56
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Spencer Jones,DEN,MIL,away,W,38.266666666666666,2,6,0.333,0,0,0.0,1,4,2,0,2,1,4,5,7,23.0,2296,Other,1,36,109
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Aaron Gordon,DEN,MIL,away,W,16.1,4,9,0.444,4,5,0.8,0,6,3,1,2,0,2,13,12,29.7,966,Other,2,213,350
2025-26,2026-01-23,2026-01-24 02:30:00.000000 UTC,Julian Strawther,DEN,MIL,away,W,26.661666666666665,6,13,0.462,7,8,0.875,0,5,3,0,1,0,1,20,12,33.5,1600,Other,1,20,66
2025-26,2026-01-23,2026-01-24 01:00:00.000000 UTC,Jaylen Wells,MEM,NOP,home,L,25.133333333333333,4,7,0.571,2,3,0.667,2,1,3,5,1,0,2,11,3,17.1,1508,Other,1,49,0
2025-26,2026-01-23,2026-01-24 01:00:00.000000 UTC,Pascal Siakam,IND,OKC,away,W,37.083333333333336,9,20,0.45,1,3,0.333,1,5,6,1,0,0,1,21,-6,36.2,2225,Highlight,1,1,1
2025-26,2026-01-23,2026-01-24 01:00:00.000000 UTC,Andrew Nembhard,IND,OKC,away,W,36.361666666666665,10,16,0.625,3,4,0.75,1,6,11,3,0,0,4,27,16,48.9,2182,Other,1,32,174
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Luke Kennard,ATL,PHX,home,W,23.166666666666668,3,4,0.75,0,0,0.0,1,5,4,2,1,0,1,9,-5,23.2,1390,Highlight,1,36,71
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Jalen Johnson,ATL,PHX,home,W,39.223333333333336,10,18,0.556,2,5,0.4,3,15,9,5,0,0,2,23,15,53.1,2353,Other,1,11,49
2025-26,2026-01-23,2026-01-24 03:00:00.000000 UTC,Sandro Mamukelashvili,TOR,POR,away,W,34.85,9,15,0.6,1,2,0.5,2,4,4,2,1,0,3,22,25,36.2,2091,Other,1,19,72
2025-26,2026-01-23,2026-01-24 03:00:00.000000 UTC,Immanuel Quickley,TOR,POR,away,W,34.296666666666667,9,15,0.6,0,0,0.0,0,8,7,1,2,0,1,20,9,45.1,2058,Other,1,12,57
2025-26,2026-01-23,2026-01-24 03:00:00.000000 UTC,Scottie Barnes,TOR,POR,away,W,35.216666666666669,6,15,0.4,3,4,0.75,2,7,4,4,0,6,2,15,9,45.8,2113,Other,1,21,217
2025-26,2026-01-23,2026-01-24 03:00:00.000000 UTC,Scottie Barnes,TOR,POR,away,W,35.216666666666669,6,15,0.4,3,4,0.75,2,7,4,4,0,6,2,15,9,45.8,2113,Highlight,2,75,675
2025-26,2026-01-23,2026-01-24 00:30:00.000000 UTC,Evan Mobley,CLE,SAC,home,W,34.765,13,24,0.542,3,5,0.6,3,10,7,0,0,4,0,29,17,67.1,2086,Other,2,34,146
2025-26,2026-01-23,2026-01-24 03:00:00.000000 UTC,Yang Hansen,POR,TOR,home,L,7.245,0,2,0.0,0,0,0.0,0,3,0,1,0,0,0,0,-13,2.6,435,Other,1,21,217
2025-26,2026-01-23,2026-01-24 03:00:00.000000 UTC,Caleb Love,POR,TOR,home,L,28.686666666666667,4,9,0.444,0,0,0.0,2,2,3,3,0,0,0,11,-1,17.3,1721,Other,1,21,217
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Clint Capela,HOU,ATL,away,W,17.863333333333333,4,4,1.0,2,2,1.0,1,6,2,0,1,2,0,10,17,30.4,1072,Highlight,1,13,45
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Amen Thompson,HOU,ATL,away,W,35.0,4,9,0.444,1,4,0.25,2,5,5,0,2,3,1,9,13,39.9,2100,Other,1,17,29
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Amen Thompson,HOU,ATL,away,W,35.0,4,9,0.444,1,4,0.25,2,5,5,0,2,3,1,9,13,39.9,2100,Highlight,1,2,6
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Kevin Durant,HOU,ATL,away,W,34.366666666666667,12,22,0.545,4,4,1.0,1,4,4,3,0,0,2,31,12,40.0,2062,Highlight,2,8,20
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Jamal Murray,DEN,BKN,home,W,32.966666666666669,9,16,0.563,7,7,1.0,1,3,6,2,2,0,1,27,-9,44.8,1978,Other,4,245,441
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Jamal Murray,DEN,BKN,home,W,32.966666666666669,9,16,0.563,7,7,1.0,1,3,6,2,2,0,1,27,-9,44.8,1978,Highlight,5,29,307
2025-26,2026-01-29,2026-01-30 01:30:00.000000 UTC,Caleb Martin,DAL,CHA,home,L,27.233333333333334,2,6,0.333,0,0,0.0,2,9,2,2,1,2,2,6,-11,29.2,1634,Highlight,1,6,69
2025-26,2026-01-29,2026-01-30 01:30:00.000000 UTC,Cooper Flagg,DAL,CHA,home,L,38.1,20,29,0.69,6,6,1.0,1,9,3,2,0,1,2,49,2,66.5,2286,Other,10,1480,9769
2025-26,2026-01-29,2026-01-30 01:30:00.000000 UTC,Cooper Flagg,DAL,CHA,home,L,38.1,20,29,0.69,6,6,1.0,1,9,3,2,0,1,2,49,2,66.5,2286,Highlight,10,323,2819
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Pelle Larsson,MIA,CHI,away,W,28.583333333333332,4,8,0.5,6,7,0.857,0,6,3,1,2,0,2,15,-5,31.7,1715,Highlight,1,8,8
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Pelle Larsson,MIA,CHI,away,W,28.583333333333332,4,8,0.5,6,7,0.857,0,6,3,1,2,0,2,15,-5,31.7,1715,Other,1,1,10
2025-26,2026-01-29,2026-01-30 01:30:00.000000 UTC,Brandon Miller,CHA,DAL,away,W,26.776666666666667,7,13,0.538,6,6,1.0,1,5,2,0,0,1,5,23,12,36.2,1607,Other,2,25,138
2025-26,2026-01-29,2026-01-30 01:30:00.000000 UTC,Kon Knueppel,CHA,DAL,away,W,36.416666666666664,10,16,0.625,6,6,1.0,0,4,3,0,1,0,0,34,7,46.3,2185,Other,4,174,1050
2025-26,2026-01-29,2026-01-30 01:30:00.000000 UTC,Kon Knueppel,CHA,DAL,away,W,36.416666666666664,10,16,0.625,6,6,1.0,0,4,3,0,1,0,0,34,7,46.3,2185,Highlight,2,36,309
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Terance Mann,BKN,DEN,away,L,28.933333333333334,3,9,0.333,4,5,0.8,2,4,1,2,0,0,2,12,11,18.7,1736,Highlight,1,4,42
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Danny Wolf,BKN,DEN,away,L,27.551666666666666,3,7,0.429,0,0,0.0,2,2,3,0,0,1,3,7,5,19.3,1653,Highlight,1,2,13
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Nic Claxton,BKN,DEN,away,L,31.3,4,7,0.571,2,2,1.0,3,5,7,2,0,1,4,10,6,31.1,1878,Highlight,1,1,16
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Mark Williams,PHX,DET,home,W,24.776666666666667,3,5,0.6,0,0,0.0,1,4,1,1,0,1,1,6,2,15.5,1487,Other,1,71,0
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Collin Gillespie,PHX,DET,home,W,25.656666666666666,5,12,0.417,1,1,1.0,0,5,2,3,1,0,2,16,-1,25.0,1539,Other,1,96,352
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Dillon Brooks,PHX,DET,home,W,32.69166666666667,13,22,0.591,10,12,0.833,1,7,4,1,1,1,3,40,14,60.6,1962,Highlight,5,150,566
2025-26,2026-01-29,2026-01-30 02:00:00.000000 UTC,Dillon Brooks,PHX,DET,home,W,32.69166666666667,13,22,0.591,10,12,0.833,1,7,4,1,1,1,3,40,14,60.6,1962,Other,1,96,352
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Corey Kispert,ATL,HOU,home,L,30.966666666666665,7,13,0.538,1,2,0.5,0,2,2,2,1,1,0,17,-17,26.4,1858,Highlight,1,3,7
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Dyson Daniels,ATL,HOU,home,L,31.483333333333334,2,12,0.167,0,0,0.0,4,2,7,1,3,0,2,4,2,29.7,1889,Other,1,17,29
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Isaac Okoro,CHI,MIA,home,L,26.191666666666666,3,7,0.429,0,0,0.0,2,0,0,0,0,1,4,8,-7,13.4,1572,Other,1,1,10
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Isaac Okoro,CHI,MIA,home,L,26.191666666666666,3,7,0.429,0,0,0.0,2,0,0,0,0,1,4,8,-7,13.4,1572,Highlight,1,8,8
2025-26,2026-01-29,2026-01-30 01:00:00.000000 UTC,Coby White,CHI,MIA,home,L,31.558333333333334,2,11,0.182,8,10,0.8,0,4,8,3,2,0,5,14,5,33.8,1894,Other,1,1,10
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Will Riley,WAS,MIL,home,W,18.481666666666666,1,5,0.2,3,4,0.75,1,0,0,0,0,0,0,6,3,7.2,1109,Highlight,1,3,34
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Justin Champagnie,WAS,MIL,home,W,25.883333333333333,5,10,0.5,1,2,0.5,1,5,1,0,1,1,2,12,9,26.7,1553,Highlight,1,3,34
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Bub Carrington,WAS,MIL,home,W,28.516666666666666,4,9,0.444,3,3,1.0,1,3,6,3,1,0,0,13,-2,26.8,1711,Highlight,1,8,18
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Bilal Coulibaly,WAS,MIL,home,W,27.833333333333332,3,6,0.5,2,2,1.0,3,7,1,1,2,2,3,8,14,32.5,1670,Highlight,1,2,26
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Luguentz Dort,OKC,MIN,away,L,27.29,2,7,0.286,0,0,0.0,2,2,2,0,0,0,3,5,-17,12.8,1637,Highlight,1,16,84
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Cason Wallace,OKC,MIN,away,L,25.5,5,11,0.455,2,2,1.0,1,0,0,0,1,1,2,13,-9,20.2,1530,Highlight,1,24,101
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Chet Holmgren,OKC,MIN,away,L,30.016666666666666,6,10,0.6,2,2,1.0,2,3,2,1,1,3,0,15,-5,35.0,1801,Highlight,1,29,124
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Chet Holmgren,OKC,MIN,away,L,30.016666666666666,6,10,0.6,2,2,1.0,2,3,2,1,1,3,0,15,-5,35.0,1801,Other,2,1326,4251
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Shai Gilgeous-Alexander,OKC,MIN,away,L,31.416666666666668,12,18,0.667,5,5,1.0,0,6,8,5,1,0,3,30,-22,47.2,1885,Highlight,3,71,103
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Naz Reid,MIN,OKC,home,W,28.716666666666665,6,10,0.6,2,4,0.5,1,6,2,2,0,1,3,18,11,30.4,1723,Highlight,1,24,101
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Donte DiVincenzo,MIN,OKC,home,W,31.498333333333335,4,13,0.308,0,0,0.0,2,3,5,1,2,1,4,11,12,32.5,1890,Highlight,1,441,2822
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Jaden McDaniels,MIN,OKC,home,W,30.775,8,11,0.727,0,0,0.0,2,2,4,2,0,2,3,21,18,35.8,1847,Highlight,2,11,89
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Julius Randle,MIN,OKC,home,W,24.7,5,14,0.357,1,1,1.0,1,4,5,2,4,1,3,13,13,39.5,1482,Highlight,2,12,79
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Julius Randle,MIN,OKC,home,W,24.7,5,14,0.357,1,1,1.0,1,4,5,2,4,1,3,13,13,39.5,1482,Other,1,23,1
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Anthony Edwards,MIN,OKC,home,W,34.618333333333332,9,17,0.529,4,5,0.8,0,5,5,3,2,1,1,26,24,45.5,2077,Highlight,6,120,613
2025-26,2026-01-29,2026-01-30 02:30:00.000000 UTC,Anthony Edwards,MIN,OKC,home,W,34.618333333333332,9,17,0.529,4,5,0.8,0,5,5,3,2,1,1,26,24,45.5,2077,Other,4,222,1017
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Nique Clifford,SAC,PHI,away,L,26.95,1,7,0.143,0,0,0.0,2,4,2,2,0,1,1,2,2,13.2,1617,Highlight,1,1,7
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Keon Ellis,SAC,PHI,away,L,19.603333333333332,4,7,0.571,0,0,0.0,0,0,0,0,1,1,1,10,10,16.0,1176,Highlight,1,2,12
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Keon Ellis,SAC,PHI,away,L,19.603333333333332,4,7,0.571,0,0,0.0,0,0,0,0,1,1,1,10,10,16.0,1176,Other,1,63,80
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Domantas Sabonis,SAC,PHI,away,L,28.238333333333333,6,10,0.6,2,4,0.5,4,3,3,3,0,0,4,14,-5,23.9,1694,Other,3,424,804
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,Precious Achiuwa,SAC,PHI,away,L,34.221666666666664,4,7,0.571,0,0,0.0,4,9,3,2,1,1,3,8,-1,32.1,2053,Highlight,1,15,87
2025-26,2026-01-29,2026-01-30 00:00:00.000000 UTC,DeMar DeRozan,SAC,PHI,away,L,37.861666666666665,9,15,0.6,6,8,0.75,0,4,8,1,0,0,2,25,2,40.8,2272,Highlight,1,1,7
